listingId,title,price,area_sqft,bhk,bathrooms,parking,location,city,latitude,longitude,floor_number,total_floors,furnishing,facing,age_years,possession_category,possession_date,is_under_construction,project_name,posted_date,propertyType,saleTag,data_source
20930891,2 BHK Flat,8000000.0,750.0,2.0,2,1,"Yelachanayakanapura, Bengaluru",Bengaluru,13.101053,77.810822,6.0,12.0,Fully Furnished,North,,Ready to Move,,False,Sowparnika Indradhanush Phase II,2026-08-16,resale,Resale,Real
20622168,2 BHK Flat,7800000.0,1090.0,2.0,2,1,"Begur, Bengaluru",Bengaluru,12.868882,77.634549,3.0,4.0,Semi Furnished,East,,Ready to Move,,False,DS Max Senate,2026-09-03,resale,Resale,Real
20909323,2 BHK Flat,5500000.0,860.0,2.0,2,0,"Kumbalgodu, Bengaluru",Bengaluru,12.8762988706046,77.4410402865268,,,Semi Furnished,Unknown,,Ready to Move,,False,,2026-08-13,resale,Resale,Real
20866865,2 BHK Flat,6800000.0,1069.0,2.0,2,1,"Glass Factory Layout, Electronic City",Bengaluru,12.83044,77.704485,2.0,5.0,Unfurnished,East,8.0,Ready to Move,,False,Balaji Serenity,2026-08-06,resale,Resale,Real
20866845,2 BHK Flat,6806999.999999999,1069.0,2.0,2,1,"Glass Factory Layout, Electronic City",Bengaluru,12.830415,77.704538,2.0,5.0,Unfurnished,East,8.0,Ready to Move,,False,Balaji Serenity,2026-08-06,resale,Resale,Real
20663537,3 BHK Flat,9900000.0,1142.0,3.0,2,2,"Yelachanayakanapura, Bengaluru",Bengaluru,13.100589,77.811226,9.0,10.0,Unfurnished,Unknown,,Ready to Move,,False,Sowparnika Indradhanush,2026-07-09,resale,Resale,Real
21131195,3 BHK Flat,29500000.0,1905.0,3.0,3,1,"Varthur, Bengaluru",Bengaluru,12.933683,77.743973,3.0,26.0,Semi Furnished,East,2.0,Ready to Move,,False,Brigade Serene At Brigade Cornerstone Utopia,2026-09-17,resale,Resale,Real
21150651,4 BHK Flat,55800000.0,3165.0,4.0,3,1,"Cholanayakanahalli, Hebbal",Bengaluru,13.0361138211,77.5978884556463,10.0,41.0,Semi Furnished,North,10.0,Ready to Move,,False,SNN Clermont by SNN Estates,2026-09-20,resale,Resale,Real
21024300,2 BHK Flat,14500000.0,1215.0,2.0,2,1,"Devasthanagalu, Varthur",Bengaluru,12.932368,77.741669,15.0,23.0,Semi Furnished,Unknown,4.0,Ready to Move,,False,Candeur Landmark,2026-08-31,resale,Resale,Real
20294429,4 BHK Flat,45000000.0,2350.0,4.0,4,2,"Subramanyanagar, Rajajinagar",Bengaluru,13.010706,77.557114,15.0,17.0,Semi Furnished,North,14.0,Ready to Move,,False,Brigade Gateway,2026-07-23,resale,Resale,Real
20434143,2 BHK Flat,6700000.0,1259.0,2.0,2,0,"Sarjapur, Bengaluru",Bengaluru,12.865997,77.794224,1.0,3.0,Semi Furnished,East,,Ready to Move,,False,,2026-09-09,resale,Resale,Real
21110347,3 BHK Flat,26000000.0,1816.0,3.0,3,2,"Rammana Layout, Byrathi",Bengaluru,13.055478,77.660362,1.0,11.0,Unfurnished,East,2.0,Ready to Move,,False,Sobha Victoria Park Phase 2,2026-09-13,resale,Resale,Real
19980699,3 BHK Flat,21000000.0,1417.0,3.0,3,1,"Devasthanagalu, Varthur",Bengaluru,12.934273,77.739616,17.0,29.0,Unfurnished,East,,Upcoming,2026-06-25,True,Prestige Lavender Fields,2026-06-25,resale,Resale,Real
20920872,3 BHK Flat,80000000.0,3400.0,3.0,3,2,"Thomas Town, Cooke Town",Bengaluru,13.002891,77.622902,5.0,15.0,Semi Furnished,Unknown,4.0,Ready to Move,,False,,2026-08-14,resale,Resale,Real
21063590,3 BHK Flat,7200000.0,1117.0,3.0,2,1,"V. Kallahalli, Bengaluru",Bengaluru,12.87515221,77.77226639,3.0,4.0,Semi Furnished,North,5.0,Ready to Move,,False,ARS Green Villae Rosaceae by Bhavisha Homes,2026-09-06,resale,Resale,Real
20446447,2 BHK Flat,13500000.0,830.0,2.0,2,1,"Buena Vista, Bommenahalli",Bengaluru,13.064485,77.739922,7.0,14.0,Semi Furnished,Unknown,4.0,Ready to Move,,False,Brigade Buena Vista,2026-08-17,resale,Resale,Real
20817082,2 BHK Flat,9700000.0,1305.0,2.0,2,1,"Avalahalli, Yelahanka",Bengaluru,13.134567,77.572884,13.0,13.0,Unfurnished,East,13.0,Ready to Move,,False,Shriram Sahaana,2026-07-31,resale,Resale,Real
20033584,4.5 BHK Flat,34000000.0,2500.0,4.5,4,3,"Sri Balaji Krupa Layout, Kothnur Narayanapura",Bengaluru,13.063534,77.636007,34.0,36.0,Unfurnished,North,,Ready to Move,,False,Purva Atmosphere,2026-09-18,resale,Resale,Real
20595544,5 BHK Flat,150000000.0,8000.0,5.0,6,4,"Hebbal Kempapura, Bengaluru",Bengaluru,13.050116,77.593338,15.0,21.0,Semi Furnished,East,3.0,Ready to Move,,False,Embassy Lake Terraces,2026-07-01,resale,Resale,Real
20987493,1 BHK Flat,9200000.0,758.0,1.0,1,2,"Buena Vista, Bommenahalli",Bengaluru,13.065305,77.740151,11.0,22.0,Fully Furnished,Unknown,4.0,Ready to Move,,False,Brigade Buena Vista Phase 2,2026-08-25,resale,Resale,Real
19583612,2 BHK Flat,7500000.0,1200.0,2.0,2,2,"Tatanagar, Devinagar",Bengaluru,13.052855,77.571827,2.0,4.0,Semi Furnished,East,10.0,Ready to Move,,False,,2026-09-09,resale,Resale,Real
21130792,2 BHK Flat,8500000.0,794.0,2.0,2,1,"Gummanahalli, Bengaluru",Bengaluru,13.144026,77.684334,4.0,21.0,Semi Furnished,East,1.0,Ready to Move,,False,Brigade El Dorado,2026-09-16,resale,Resale,Real
21131087,3 BHK Flat,25099999.999999996,1890.0,3.0,3,1,"Seegehalli, K R Puram",Bengaluru,13.0168979152543,77.7183019086097,13.0,21.0,Unfurnished,North,,Ready to Move,,False,The Metropolitan Seegehalli MCHS Layout by The Metropolitan,2026-09-17,resale,Resale,Real
20696556,3 BHK Flat,26200000.0,2510.0,3.0,4,3,"Ramagondanahalli, Whitefield",Bengaluru,12.957266,77.741283,7.0,8.0,Semi Furnished,East,13.0,Ready to Move,,False,Jagriti Renaissance,2026-07-14,resale,Resale,Real
21032628,2 BHK Flat,8900000.0,904.0,2.0,2,1,"Gummanahalli, Bengaluru",Bengaluru,13.146309,77.675018,27.0,28.0,Unfurnished,East,1.0,Ready to Move,,False,Godrej Ananda,2026-09-02,resale,Resale,Real
21146378,2 BHK Flat,14500000.0,1139.0,2.0,2,1,"Varthur, Bengaluru",Bengaluru,12.933015,77.743301,13.0,23.0,Semi Furnished,North,3.0,Ready to Move,,False,Candeur Signature,2026-09-19,resale,Resale,Real
19989855,4 BHK Flat,35800000.0,2753.0,4.0,5,1,"Nallurhalli, Whitefield",Bengaluru,12.968091,77.733482,7.0,37.0,Unfurnished,East,,Upcoming,2026-06-25,True,Prestige Park Grove,2026-06-25,resale,Resale,Real
16876496,2 BHK Flat,7700000.0,1177.0,2.0,2,1,"Hoodi, Bengaluru",Bengaluru,12.989114,77.715288,0.0,3.0,Unfurnished,West,16.0,Ready to Move,,False,Sangeeta Topaz,2026-06-14,resale,Resale,Real
20855671,3 BHK Flat,24500000.0,2200.0,3.0,3,1,"Veeranna Garden, Richards Town",Bengaluru,13.004494,77.618477,1.0,4.0,Semi Furnished,East,5.0,Ready to Move,,False,Flourish Excellency Davis,2026-08-05,resale,Resale,Real
21089774,3 BHK Flat,24000000.0,1505.0,3.0,3,1,"Attibele, Bengaluru",Bengaluru,12.78003,77.770203,14.0,41.0,Unfurnished,East,,Upcoming,2030-12-01,True,Sobha Madison Heights Townpark Phase 1 W5 To 7,2026-09-10,resale,Resale,Real
20227598,2 BHK Flat,13000000.0,1026.0,2.0,2,0,"Belathur, K R Puram",Bengaluru,13.011709,77.745934,26.0,27.0,Unfurnished,East,,Upcoming,2027-03-31,True,Godrej Splendour,2026-05-13,resale,Resale,Real
20806788,2 BHK Flat,11000000.0,1094.0,2.0,2,1,"Orchid Piccadilly, Chokkanahalli",Bengaluru,13.085172,77.627129,7.0,14.0,Semi Furnished,East,9.0,Ready to Move,,False,Goyal Footprints,2026-07-29,resale,Resale,Real
20148524,2 BHK Flat,8170000.0,1094.0,2.0,2,1,"Devanahalli, Bengaluru",Bengaluru,13.243376,77.715622,2.0,5.0,Unfurnished,North,,Ready to Move,,False,K R Infinity,2026-05-04,resale,Resale,Real
21124395,3 BHK Flat,26500000.0,1715.0,3.0,3,1,"Lords Steps Layout, Panathur",Bengaluru,12.932613,77.712646,9.0,15.0,Unfurnished,East,,Upcoming,2029-12-01,True,Sobha Neopolis,2026-09-15,resale,Resale,Real
20866869,2 BHK Flat,6800000.0,1069.0,2.0,2,1,"Glass Factory Layout, Electronic City",Bengaluru,12.830434,77.704472,2.0,5.0,Unfurnished,East,8.0,Ready to Move,,False,Balaji Serenity,2026-08-06,resale,Resale,Real
20678778,3 BHK Flat,24500000.0,1898.0,3.0,4,1,"Kogilu Layout, Srinivaspur",Bengaluru,13.10335,77.63138,3.0,13.0,Semi Furnished,East,7.0,Ready to Move,,False,Brigade Northridge,2026-07-11,resale,Resale,Real
20416411,2 BHK Flat,12000000.0,927.0,2.0,2,1,"Gummanahalli, Bengaluru",Bengaluru,13.146408,77.681252,8.0,22.0,Unfurnished,North,,Upcoming,2028-01-01,True,Provident Ecopolitan,2026-06-07,resale,Resale,Real
20901399,3 BHK Flat,30500000.0,2142.0,3.0,3,1,"Nallurhalli, Whitefield",Bengaluru,12.968091,77.733482,28.0,39.0,Unfurnished,North,,Upcoming,2027-12-30,True,Prestige Park Grove,2026-08-12,resale,Resale,Real
21029439,3 BHK Flat,8500000.0,1275.0,3.0,2,2,"RR Nagar, Bengaluru",Bengaluru,12.897919,77.520683,3.0,4.0,Semi Furnished,West,8.0,Ready to Move,,False,Active Amity Harmony,2026-09-01,resale,Resale,Real
21108987,2 BHK Flat,7250000.0,1115.0,2.0,2,1,"Dommasandra, Bengaluru",Bengaluru,12.8713307134389,77.7570493416577,4.0,5.0,Semi Furnished,North,12.0,Ready to Move,,False,,2026-09-13,resale,Resale,Real
20780127,2 BHK Flat,11000000.0,1298.0,2.0,2,1,"Stage 1, BTM Layout",Bengaluru,12.918541,77.618847,2.0,4.0,Semi Furnished,North,20.0,Ready to Move,,False,,2026-08-20,resale,Resale,Real
20812021,2 BHK Flat,8500000.0,1036.0,2.0,2,1,"Phase 1, Whitefield",Bengaluru,12.968301,77.738134,7.0,7.0,Semi Furnished,North,8.0,Ready to Move,,False,,2026-07-30,resale,Resale,Real
19677977,3 BHK Flat,16000000.0,1368.0,3.0,2,1,"Adityanagar, Vidyaranyapura",Bengaluru,13.093161,77.560104,13.0,16.0,Unfurnished,East,1.0,Ready to Move,,False,Arvind Bel Air,2026-09-08,resale,Resale,Real
21091276,3 BHK Flat,32000000.0,1700.0,3.0,3,1,"Lords Steps Layout, Panathur",Bengaluru,12.932613,77.712646,12.0,18.0,Unfurnished,West,,Upcoming,2029-12-01,True,Sobha Neopolis,2026-09-10,resale,Resale,Real
21006790,3 BHK Flat,12000000.0,1230.0,3.0,3,1,"Subramanyapura, Bengaluru",Bengaluru,12.9042,77.538124,2.0,5.0,Semi Furnished,East,6.0,Ready to Move,,False,Roshan Gardenia,,resale,Resale,Real
20851356,3 BHK Flat,17000000.0,1500.0,3.0,3,1,"Aishwarya Crystal Layout, Begur",Bengaluru,12.870757,77.645012,16.0,18.0,Unfurnished,Unknown,1.0,Ready to Move,,False,TVS Emerald Jardin,2026-08-05,resale,Resale,Real
20131802,2 BHK Flat,14000000.0,1000.0,2.0,2,1,"Gunjur Village, Bengaluru",Bengaluru,12.924086,77.733711,9.0,22.0,Unfurnished,Unknown,,Upcoming,2026-08-10,True,Rohan Ekanta,2026-08-10,resale,Resale,Real
21093355,4 BHK Flat,40000000.0,2400.0,4.0,4,2,"Nallurhalli, Whitefield",Bengaluru,12.968091,77.733482,33.0,38.0,Unfurnished,East,,Upcoming,2028-06-01,True,Prestige Park Grove,2026-09-10,resale,Resale,Real
20473692,2 BHK Flat,8300000.0,1117.0,2.0,2,1,"Kodigehalli, K R Puram",Bengaluru,13.007032,77.726456,4.0,11.0,Unfurnished,East,1.0,Ready to Move,,False,DS Sky Shubham,2026-08-17,resale,Resale,Real
21103407,3 BHK Flat,26500000.0,1715.0,3.0,3,1,"Lords Steps Layout, Panathur",Bengaluru,12.932613,77.712646,7.0,18.0,Unfurnished,Unknown,,Upcoming,2029-12-01,True,Sobha Neopolis,2026-09-12,resale,Resale,Real
20322004,2 BHK Flat,10500000.0,980.0,2.0,2,1,"Upkar Layout, Whitefield",Bengaluru,12.983492,77.74617,6.0,27.0,Unfurnished,North,1.0,Ready to Move,,False,Godrej Splendour,2026-08-04,resale,Resale,Real
20808346,2 BHK Flat,12000000.0,1257.0,2.0,2,1,"Parkway Homes, Rayasandra",Bengaluru,12.867523,77.684929,13.0,13.0,Semi Furnished,North,7.0,Ready to Move,,False,SJR Parkway Homes,2026-07-30,resale,Resale,Real
20635568,4 BHK Flat,34500000.0,2500.0,4.0,4,3,"Devin Paradise Enclave, Tirumanahalli",Bengaluru,13.080685,77.640511,20.0,33.0,Unfurnished,Unknown,1.0,Ready to Move,,False,Bhartiya Nikoo Homes 4,2026-09-07,resale,Resale,Real
21125495,4 BHK Flat,45000000.0,2358.0,4.0,4,1,"Chansandra, Bengaluru",Bengaluru,12.979901,77.759872,7.0,17.0,Unfurnished,North,,Upcoming,2028-03-12,True,Prestige Elm Park,2026-09-16,resale,Resale,Real
20763488,2 BHK Flat,17000000.0,1151.0,2.0,1,1,"Chikkabana Halli, Bengaluru",Bengaluru,13.01932,77.75749,18.0,43.0,Unfurnished,North,,Ready to Move,,False,Prestige Park Grove by Prestige Projects Pvt Ltd,2026-07-23,resale,Resale,Real
16549095,3 BHK Flat,38000000.0,2041.0,3.0,4,2,"Pattandur Agrahara, Whitefield",Bengaluru,12.981989,77.74218,7.0,24.0,Unfurnished,East,1.0,Ready to Move,,False,Prestige Waterford,2026-09-12,resale,Resale,Real
21009329,3 BHK Flat,24000000.0,1931.0,3.0,3,2,"Kanakapura, Bengaluru",Bengaluru,12.854536,77.542494,20.0,20.0,Semi Furnished,East,1.0,Ready to Move,,False,,2026-08-29,resale,Resale,Real
20771313,2 BHK Flat,10400000.0,997.0,2.0,2,1,"Gundappa Layout, Gottigere",Bengaluru,12.856366,77.586815,4.0,4.0,Unfurnished,East,,Upcoming,2027-07-01,True,Casagrand Hazen,2026-07-24,resale,Resale,Real
18843383,1 BHK Flat,6500000.0,591.0,1.0,1,1,"Belathur, K R Puram",Bengaluru,13.011709,77.745934,0.0,27.0,Unfurnished,East,,Ready to Move,,False,Godrej Splendour,2026-09-03,resale,Resale,Real
21049827,3 BHK Flat,37500000.0,2628.0,3.0,3,0,"Bileshivale, Bengaluru",Bengaluru,13.052491,77.677544,23.0,23.0,Unfurnished,East,,Upcoming,2028-01-01,True,Total Environment In That Quiet Earth Phase 1,2026-09-05,resale,Resale,Real
21045991,3 BHK Flat,30000000.0,1755.0,3.0,3,2,"Yadavanahalli, Bengaluru",Bengaluru,12.786716,77.744095,4.0,38.0,Unfurnished,East,1.0,Ready to Move,,False,Sobha Manhattan Towers Town Park,2026-09-03,resale,Resale,Real
21066278,1 BHK Flat,4150000.0,640.0,1.0,1,1,"Nirman Layout, S.Bingipura",Bengaluru,12.8066937,77.6246909,4.0,5.0,Semi Furnished,North,3.0,Ready to Move,,False,,2026-09-07,resale,Resale,Real
20577410,3 BHK Flat,27000000.0,1885.0,3.0,4,3,"3G Homes Crimson Layout, Kadugodi",Bengaluru,12.98584,77.759438,18.0,19.0,Semi Furnished,Unknown,7.0,Ready to Move,,False,Alembic Urban Forest,2026-06-28,resale,Resale,Real
20972737,2 BHK Flat,14900000.0,1186.0,2.0,2,1,"Sector 1, HSR Layout",Bengaluru,12.912189,77.648023,4.0,6.0,Semi Furnished,Unknown,14.0,Ready to Move,,False,,2026-08-22,resale,Resale,Real
20678738,2 BHK Flat,12500000.0,1000.0,2.0,2,1,"Prakruthi Nagar, Kogilu",Bengaluru,13.09761,77.61411,12.0,12.0,Unfurnished,North,,Ready to Move,,False,Adarsh Greens,2026-07-11,resale,Resale,Real
20982902,2 BHK Flat,14200000.0,1199.0,2.0,2,1,"P&T Layout, Thanisandra",Bengaluru,13.055923,77.632446,22.0,33.0,Semi Furnished,East,5.0,Ready to Move,,False,Bhartiya Nikoo Homes Phase 2,2026-08-24,resale,Resale,Real
21029621,3 BHK Flat,23100000.0,1410.0,3.0,3,1,"Thigala Chowdadenahalli, Bengaluru",Bengaluru,12.895463,77.749268,14.0,20.0,Unfurnished,East,,Upcoming,2028-12-01,True,Brigade Sanctuary,2026-09-01,resale,Resale,Real
21102701,3 BHK Flat,17000000.0,1648.0,3.0,3,1,"Pragathi Nagar, Basapura",Bengaluru,12.8650292966085,77.6514379941424,3.0,5.0,Unfurnished,East,,Ready to Move,,False,,2026-09-12,resale,Resale,Real
20841929,2 BHK Flat,14100000.0,1103.0,2.0,2,1,"Chikkakannalli, Bengaluru",Bengaluru,12.891485,77.704193,1.0,27.0,Semi Furnished,East,1.0,Ready to Move,,False,Godrej Park Retreat Phase 2,2026-08-03,resale,Resale,Real
21018407,2 BHK Flat,8500000.0,1200.0,2.0,2,0,"Muthurayya Swamy Layout, Hulimavu",Bengaluru,12.874636,77.602635,1.0,4.0,Semi Furnished,East,9.0,Ready to Move,,False,,2026-08-30,resale,Resale,Real
21029675,3 BHK Flat,12500000.0,1500.0,3.0,3,1,"Ecolife Elements Of Nature, Balagere",Bengaluru,12.938448,77.731186,2.0,10.0,Semi Furnished,West,7.0,Ready to Move,,False,Ecolife Elements Of Nature Akash Block B And C,2026-09-01,resale,Resale,Real
20939688,3 BHK Flat,10800000.0,1490.0,3.0,3,1,"RR Nagar, Bengaluru",Bengaluru,12.916227,77.503134,4.0,4.0,Semi Furnished,East,11.0,Ready to Move,,False,,2026-08-18,resale,Resale,Real
20930236,3 BHK Flat,9200000.0,912.0,3.0,3,1,"Chikkakannalli, Bengaluru",Bengaluru,12.893188,77.706345,3.0,5.0,Fully Furnished,North,10.0,Ready to Move,,False,SaiRam Sai Ram Gardenia,2026-08-16,resale,Resale,Real
20076739,3 BHK Flat,28000000.0,1950.0,3.0,3,1,"Nallurhalli, Whitefield",Bengaluru,12.968091,77.733482,34.0,42.0,Unfurnished,East,1.0,Ready to Move,,False,Prestige Park Grove,2026-08-04,resale,Resale,Real
21121619,3 BHK Flat,27000000.0,1715.0,3.0,3,1,"Lords Steps Layout, Panathur",Bengaluru,12.932613,77.712646,8.0,18.0,Unfurnished,West,,Upcoming,2029-12-01,True,Sobha Neopolis,2026-09-15,resale,Resale,Real
20868893,3 BHK Flat,21000000.0,1499.0,3.0,3,1,"Jigala, Bengaluru",Bengaluru,12.792582,77.756165,21.0,34.0,Unfurnished,East,1.0,Ready to Move,,False,Sobha Manhattan Towers Town Park Phase 1 W 4 And 5,2026-08-07,resale,Resale,Real
21093540,3 BHK Flat,22500000.0,1200.0,3.0,3,1,"Nallurhalli, Whitefield",Bengaluru,12.968091,77.733482,24.0,41.0,Unfurnished,East,,Upcoming,2028-06-01,True,Prestige Park Grove,2026-09-10,resale,Resale,Real
20598125,3 BHK Flat,22000000.0,1339.0,3.0,3,1,"Nagavara, Bengaluru",Bengaluru,13.046675,77.601959,3.0,20.0,Semi Furnished,West,4.0,Ready to Move,,False,Prestige Misty Waters,2026-07-01,resale,Resale,Real
20915304,2 BHK Flat,15000000.0,1192.0,2.0,2,1,"Budigere Cross, Bengaluru",Bengaluru,13.048278,77.751625,31.0,43.0,Unfurnished,East,,Upcoming,2028-09-01,True,Godrej Woodscapes,2026-08-14,resale,Resale,Real
20921877,1 BHK Flat,11100000.000000002,661.0,1.0,1,1,"Panathur, Bengaluru",Bengaluru,12.9359588843909,77.7053378934414,5.0,19.0,Unfurnished,West,,Ready to Move,,False,,2026-08-15,resale,Resale,Real
21105538,3 BHK Flat,26500000.0,1749.0,3.0,3,1,"Stage 2, BTM Layout 2nd Stage",Bengaluru,12.911354,77.609678,2.0,3.0,Semi Furnished,East,20.0,Ready to Move,,False,,2026-09-12,resale,Resale,Real
19030914,2 BHK Flat,14900000.0,1400.0,2.0,2,1,"Madhura Nagar, Bengaluru",Bengaluru,12.944457,77.754738,5.0,17.0,Unfurnished,East,7.0,Ready to Move,,False,Unicca Emporis,2026-07-31,resale,Resale,Real
20037856,3 BHK Flat,40000000.0,2050.0,3.0,3,4,"Gopalapura, Binnipete",Bengaluru,12.981402,77.563194,27.0,37.0,Semi Furnished,North,7.0,Ready to Move,,False,Sobha Indraprastha,2026-06-13,resale,Resale,Real
20078833,3 BHK Flat,19300000.0,1366.0,3.0,2,1,"Ardendale, Kannamangala - Whitefield Hoskote Road",Bengaluru,13.02451,77.762016,8.0,29.0,Semi Furnished,East,2.0,Ready to Move,,False,Assetz Marq,2026-06-25,resale,Resale,Real
20409596,1.5 BHK Flat,6000000.0,580.0,1.5,1,1,"Prakruthi Nagar, Kogilu",Bengaluru,13.094111,77.609146,9.0,10.0,Semi Furnished,East,3.0,Ready to Move,,False,Bren Northern Lights,2026-08-10,resale,Resale,Real
20858438,1 RK Flat,4499000.0,435.0,1.0,1,0,"Boovanahalli, Bengaluru",Bengaluru,13.226449,77.687851,2.0,19.0,Unfurnished,West,2.0,Ready to Move,,False,Godrej Royale Woods,2026-09-08,resale,Resale,Real
20787966,3 BHK Flat,30000000.0,1900.0,3.0,3,2,"Lords Steps Layout, Panathur",Bengaluru,12.932613,77.712646,12.0,18.0,Unfurnished,West,,Upcoming,2026-12-01,True,Sobha Neopolis,2026-07-27,resale,Resale,Real
21105480,3 BHK Flat,26500000.0,1749.0,3.0,3,1,"Stage 2, BTM Layout 2nd Stage",Bengaluru,12.911354,77.609678,2.0,3.0,Semi Furnished,East,20.0,Ready to Move,,False,,2026-09-12,resale,Resale,Real
21018945,2 BHK Flat,8359999.999999999,1080.0,2.0,2,1,"Dodsworth Layout, Whitefield",Bengaluru,12.9698361261294,77.7490637273097,13.0,15.0,Unfurnished,East,2.0,Ready to Move,,False,White Field Ville,2026-08-31,resale,Resale,Real
20897524,3 BHK Flat,16500000.0,1538.0,3.0,3,1,"Budigere Cross, Bengaluru",Bengaluru,13.060732,77.757629,4.0,9.0,Unfurnished,East,,Upcoming,2026-12-11,True,Aratt Avant Twilight,2026-08-11,resale,Resale,Real
20408350,3 BHK Flat,21500000.0,1839.0,3.0,3,1,"Phase 2, Whitefield",Bengaluru,12.9667,77.746696,1.0,14.0,Unfurnished,East,1.0,Ready to Move,,False,BLOOM & DELL,2026-08-30,resale,Resale,Real
21010983,2 BHK Flat,12000000.0,986.0,2.0,2,1,"Thirumalashettyhally, Bengaluru",Bengaluru,12.9929745831347,77.806388122743,14.0,24.0,Unfurnished,East,,Ready to Move,,False,Provident Botanico by Provident Housing Limited,2026-08-29,resale,Resale,Real
19376718,2 BHK Flat,5000000.0,936.0,2.0,2,1,"Jigani, Bengaluru",Bengaluru,12.784111,77.657982,9.0,12.0,Semi Furnished,North,10.0,Ready to Move,,False,DLF Maiden Heights At My Town,2026-07-13,resale,Resale,Real
21130778,2 BHK Flat,11500000.0,1021.0,2.0,2,1,"Markandhaiha Nagar, Agrahara Layout",Bengaluru,13.100162,77.63205,4.0,4.0,Semi Furnished,East,3.0,Ready to Move,,False,Brigade Bricklane,2026-09-16,resale,Resale,Real
20045886,4 BHK Flat,56500000.0,3523.0,4.0,4,2,"Industrial Layout, Kudlu Gate",Bengaluru,12.888212,77.640068,10.0,15.0,Unfurnished,East,,Upcoming,2026-09-15,True,,2026-08-24,resale,Resale,Real
20816719,3 BHK Flat,34300000.0,1915.0,3.0,3,1,"Panathur, Bengaluru",Bengaluru,12.9359588843909,77.7053378934414,5.0,19.0,Unfurnished,West,,Ready to Move,,False,,2026-07-31,resale,Resale,Real
21087609,2 BHK Flat,14800000.0,1133.0,2.0,2,1,"Dodsworth Layout, Whitefield",Bengaluru,12.9698361261294,77.7490637273097,5.0,28.0,Unfurnished,West,,Ready to Move,,False,White Field Ville,2026-09-10,resale,Resale,Real
20840089,2 BHK Flat,15000000.0,1290.0,2.0,2,1,"Markandhaiha Nagar, Agrahara Layout",Bengaluru,13.102152,77.63131,3.0,12.0,Unfurnished,East,7.0,Ready to Move,,False,Brigade Northridge,2026-08-03,resale,Resale,Real
20828600,3 BHK Flat,26000000.0,1865.0,3.0,4,1,"V. Kallahalli, Bengaluru",Bengaluru,12.8756763,77.7784485,30.0,31.0,Semi Furnished,East,,Ready to Move,,False,Meridian Park at The Prestige City by Prestige Projects Pvt Ltd,2026-08-01,resale,Resale,Real
20966284,2 BHK Flat,10000000.0,1308.0,2.0,2,1,"Doctor Layout, Rayasandra",Bengaluru,12.874587,77.670654,7.0,11.0,Semi Furnished,East,12.0,Ready to Move,,False,GR Sagar Nivas,2026-08-21,resale,Resale,Real
18167197,4 BHK Flat,32000000.0,2289.0,4.0,4,0,"Fems Gardenia, Volagerekallahalli",Bengaluru,12.888517,77.76931,25.0,29.0,Unfurnished,West,,Ready to Move,,False,The Prestige City Avalon Park,2026-08-21,resale,Resale,Real
21155742,3 BHK Flat,9100000.0,1998.0,3.0,3,1,"Cholanayakanahalli, Hebbal",Bengaluru,13.0361138211,77.5978884556463,4.0,5.0,Semi Furnished,North,18.0,Ready to Move,,False,,2026-09-21,resale,Resale,Real
20975341,2 BHK Flat,15000000.0,1143.0,2.0,2,1,"Iblur Village, Bellandur",Bengaluru,12.924679,77.66452,8.0,11.0,Semi Furnished,East,10.0,Ready to Move,,False,Corporate Suncity Apartments,2026-08-23,resale,Resale,Real
19777146,4 BHK Flat,40700000.0,2750.0,4.0,4,2,"Nallurhalli, Whitefield",Bengaluru,12.968091,77.733482,7.0,42.0,Unfurnished,Unknown,,Ready to Move,,False,Prestige Park Grove,2026-08-04,resale,Resale,Real
17900186,2 BHK Flat,11000000.0,943.0,2.0,2,1,"Sarjapur, Bengaluru",Bengaluru,12.863239,77.783196,20.0,28.0,Unfurnished,East,,Ready to Move,,False,Eden Park At The Prestige City,2026-08-21,resale,Resale,Real
20713128,2 BHK Flat,11000000.0,1000.0,2.0,2,2,"Phase 5, Chikkanayakanahalli, Choodasandra",Bengaluru,12.889698,77.695557,6.0,21.0,Unfurnished,East,1.0,Ready to Move,,False,Mana Macasa Emerald,2026-09-01,resale,Resale,Real
20968822,3 BHK Flat,23500000.0,1697.0,3.0,3,2,"Gunjur Village, Bengaluru",Bengaluru,12.930076,77.740082,9.0,25.0,Fully Furnished,Unknown,6.0,Ready to Move,,False,Prestige Lakeside Habitat,2026-08-22,resale,Resale,Real
21150640,2 BHK Flat,6600000.0,752.0,2.0,2,1,"Attibele, Bengaluru",Bengaluru,12.7782196893581,77.7713961870192,13.0,15.0,Unfurnished,East,1.0,Ready to Move,,False,Shriram 107 Southeast Phase 3 by Shriram Properties,2026-09-20,resale,Resale,Real
21073841,2 BHK Flat,9500000.0,1098.0,2.0,2,1,"Kempapura, Bellandur",Bengaluru,12.9445146,77.6765192,4.0,4.0,Semi Furnished,East,10.0,Ready to Move,,False,R S Green View by RS Developers,2026-09-08,resale,Resale,Real
21150638,3 BHK Flat,8200000.0,914.0,3.0,2,1,"Attibele, Bengaluru",Bengaluru,12.7782196893581,77.7713961870192,1.0,15.0,Semi Furnished,West,1.0,Ready to Move,,False,Shriram 107 Southeast Phase 3 by Shriram Properties,2026-09-20,resale,Resale,Real
